
9011,01/09/2001,0.640,32.000
9011,02/09/2001,0.650,33.500
9011,03/09/2001,0.690,39.500
9011,04/09/2001,0.720,44.400
9011,05/09/2001,0.750,49.500
9011,06/09/2001,0.720,44.400
9011,07/09/2001,0.730,46.100
9011,08/09/2001,0.700,41.000
9011,09/09/2001,0.680,38.000
9011,10/09/2001,0.690,39.500
9011,11/09/2001,0.670,36.500
9011,12/09/2001,0.660,35.000
9011,13/09/2001,0.630,30.500
9011,14/09/2001,0.630,30.500
9011,15/09/2001,0.660,35.000
9011,16/09/2001,0.680,38.000
9011,17/09/2001,0.710,42.700
9011,18/09/2001,0.740,47.800
9011,19/09/2001,0.740,47.800
9011,20/09/2001,0.730,46.100
9011,21/09/2001,0.730,46.100
9011,22/09/2001,0.760,51.200
9011,23/09/2001,0.860,67.600
9011,24/09/2001,1.010,95.400
9011,25/09/2001,0.940,81.600
9011,26/09/2001,0.910,75.900
9011,27/09/2001,0.860,67.600
9011,28/09/2001,0.860,67.600
9011,29/09/2001,0.860,67.600
9011,30/09/2001,0.840,64.400
9011,01/10/2001,0.840,64.400
9011,02/10/2001,0.840,64.400
9011,03/10/2001,0.800,58.000
9011,04/10/2001,0.800,58.000
9011,05/10/2001,0.790,56.300
9011,06/10/2001,0.790,56.300
9011,07/10/2001,0.800,58.000
9011,08/10/2001,0.790,56.300
9011,09/10/2001,0.800,58.000
9011,10/10/2001,0.780,54.600
9011,11/10/2001,0.780,54.600
9011,12/10/2001,0.740,47.800
9011,13/10/2001,0.750,49.500
9011,14/10/2001,0.760,51.200
9011,15/10/2001,0.750,49.500
9011,16/10/2001,0.750,49.500
9011,17/10/2001,0.710,42.700
9011,18/10/2001,0.720,44.400
9011,19/10/2001,0.750,49.500
9011,20/10/2001,0.750,49.500
9011,21/10/2001,0.890,72.400
9011,22/10/2001,1.030,100.200
9011,23/10/2001,0.920,77.800
9011,24/10/2001,0.870,69.200
9011,25/10/2001,0.850,66.000
9011,26/10/2001,0.810,59.600
9011,27/10/2001,0.780,54.600
9011,28/10/2001,0.780,54.600
9011,29/10/2001,0.750,49.500
9011,30/10/2001,0.750,49.500
9011,31/10/2001,0.730,46.100
9011,01/11/2001,0.710,42.700
9011,02/11/2001,0.700,41.000
9011,03/11/2001,0.700,41.000
9011,04/11/2001,0.700,41.000
9011,05/11/2001,0.700,41.000
9011,06/11/2001,0.710,42.700
9011,07/11/2001,0.710,42.700
9011,08/11/2001,0.700,41.000
9011,09/11/2001,0.670,36.500
9011,10/11/2001,0.700,41.000
9011,11/11/2001,0.710,42.700
9011,12/11/2001,0.730,46.100
9011,13/11/2001,0.760,51.200
9011,14/11/2001,0.780,54.600
9011,15/11/2001,1.010,95.400
9011,16/11/2001,1.890,391.780
9011,17/11/2001,1.560,259.120
9011,18/11/2001,1.300,172.000
9011,19/11/2001,1.290,169.200
9011,20/11/2001,1.250,158.000
9011,21/11/2001,1.180,138.600
9011,22/11/2001,1.180,138.600
9011,23/11/2001,1.150,130.500
9011,24/11/2001,1.110,119.700
9011,25/11/2001,1.050,105.000
9011,26/11/2001,0.990,91.100
9011,27/11/2001,0.960,85.400
9011,28/11/2001,0.930,79.700
9011,29/11/2001,0.930,79.700
9011,30/11/2001,0.970,87.300
9011,01/12/2001,0.970,87.300
9011,02/12/2001,0.980,89.200
9011,03/12/2001,0.950,83.500
9011,04/12/2001,0.890,72.400
9011,05/12/2001,0.850,66.000
9011,06/12/2001,0.820,61.200
9011,07/12/2001,0.800,58.000
9011,08/12/2001,0.780,54.600
9011,09/12/2001,0.780,54.600
9011,10/12/2001,0.780,54.600
9011,11/12/2001,0.740,47.800
9011,12/12/2001,0.720,44.400
9011,13/12/2001,0.740,47.800
9011,14/12/2001,0.740,47.800
9011,15/12/2001,0.750,49.500
9011,16/12/2001,0.770,52.900
9011,17/12/2001,0.780,54.600
9011,18/12/2001,0.770,52.900
9011,19/12/2001,0.770,52.900
9011,20/12/2001,0.750,49.500
9011,21/12/2001,0.750,49.500
9011,22/12/2001,0.750,49.500
9011,23/12/2001,0.750,49.500
9011,24/12/2001,0.750,49.500
9011,25/12/2001,0.730,46.100
9011,26/12/2001,0.720,44.400
9011,27/12/2001,0.690,39.500
9011,28/12/2001,0.690,39.500
9011,29/12/2001,0.690,39.500
9011,30/12/2001,0.720,44.400
9011,31/12/2001,0.720,44.400
9011,01/01/2002,0.740,47.800
9011,02/01/2002,0.770,52.900
9011,03/01/2002,0.930,79.700
9011,04/01/2002,0.940,81.600
9011,05/01/2002,0.980,89.200
9011,06/01/2002,1.010,95.400
9011,07/01/2002,1.040,102.600
9011,08/01/2002,1.010,95.400
9011,09/01/2002,0.930,79.700
9011,10/01/2002,0.870,69.200
9011,11/01/2002,0.870,69.200
9011,12/01/2002,0.840,64.400
9011,13/01/2002,0.830,62.800
9011,14/01/2002,0.820,61.200
9011,15/01/2002,0.810,59.600
9011,16/01/2002,0.810,59.600
9011,17/01/2002,0.790,56.300
9011,18/01/2002,1.010,95.400
